host,port,protocol,latency_version,latency_banner,latency_ping,latency_history,supports_p2pkh,supports_p2wpkh,supports_p2tr,error_version,error_banner,error_ping,error_history,response_hash_version,response_hash_banner,response_hash_ping,response_hash_history
209.38.172.84,50001,tcp,193.6931610107422,193.56012344360352,192.9190158843994,191.9400691986084,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.171.34.8,50001,tcp,154.5400619506836,154.21509742736816,156.33511543273926,154.1898250579834,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
143.198.108.195,50001,tcp,193.54796409606934,192.62409210205078,192.44098663330078,191.74504280090332,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
5.9.80.2,50001,tcp,228.20258140563965,933.135986328125,228.18803787231445,224.28512573242188,True,True,True,ok,ok,ok,ok,c0beaf2275170bf3556a051ccb8928c96aa80d8b853d5ba87b7ce96a35e0394f,1a3cc894c8669bc6823cc0a3b9e666a02a85474d8e00376d8c25624899a1a38a,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
34.94.210.245,50001,tcp,223.1738567352295,176.71489715576172,180.9070110321045,178.375244140625,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
95.216.246.152,50001,tcp,235.642671585083,930.6046962738037,239.2261028289795,234.20119285583496,True,True,True,ok,ok,ok,ok,f6471fa14387392e47cd2d3bf1cf7c6ab0d994ba6ec1f677ea7d4d9dd63d2507,1d54d6d628f36dd964b1d9e85d5c0662b146869820137680b615e7bc06e62833,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
34.101.39.54,50001,tcp,347.1989631652832,355.09514808654785,352.42486000061035,358.7222099304199,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
164.92.148.39,50001,tcp,263.4749412536621,228.24597358703613,249.93205070495605,233.70885848999023,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
34.133.127.109,50001,tcp,155.38811683654785,155.52735328674316,155.8969020843506,158.7378978729248,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
86.206.48.92,50002,ssl,223.1762409210205,293.0870056152344,789.9072170257568,,False,True,True,ok,ok,ok,[SSL: APPLICATION_DATA_AFTER_CLOSE_NOTIFY] application data after close notify (_ssl.c:2706),258f4b0e7cacae2d95a56d2b45d8a1c6e059bd34535a436dfb18c1f7531c3c99,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e,
34.116.254.239,50001,tcp,230.30519485473633,226.15480422973633,228.23691368103027,227.98991203308105,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.87.220.132,50001,tcp,312.2391700744629,311.1560344696045,325.23083686828613,313.6141300201416,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
23.176.184.72,50002,ssl,231.05382919311523,231.0328483581543,232.0258617401123,280.1511287689209,True,True,True,ok,ok,ok,ok,2a1635a1dcff5a33b617160458bc582777ccb61be15e7348c9c1f5e6db02a6ff,82d14cb013e62c9a0e2f6cb815f91c06bf01264864513b11b740476af22cecc4,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
49.12.38.161,50002,ssl,233.97397994995117,233.597993850708,235.5802059173584,231.10413551330566,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
35.238.228.147,50001,tcp,153.64408493041992,155.03287315368652,155.33709526062012,154.06537055969238,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.194.147.142,50001,tcp,298.2661724090576,299.0560531616211,303.9870262145996,303.97605895996094,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.198.35.60,50001,tcp,20.016908645629883,22.15099334716797,22.268295288085938,21.908283233642578,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
15.184.160.64,50002,ssl,301.300048828125,330.34205436706543,304.23712730407715,303.51710319519043,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
35.225.75.62,50001,tcp,156.21089935302734,153.28693389892578,156.48293495178223,157.40704536437988,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.138.250.15,50001,tcp,139.70279693603516,136.5220546722412,138.05389404296875,136.37971878051758,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
52.1.56.181,50002,ssl,136.45195960998535,130.87105751037598,131.58416748046875,132.74288177490234,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
34.32.12.235,50001,tcp,219.1140651702881,220.0329303741455,218.43194961547852,219.34008598327637,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
168.119.136.176,50001,tcp,224.18498992919922,224.46823120117188,227.10299491882324,224.98703002929688,True,True,True,ok,ok,ok,ok,c0beaf2275170bf3556a051ccb8928c96aa80d8b853d5ba87b7ce96a35e0394f,1a3cc894c8669bc6823cc0a3b9e666a02a85474d8e00376d8c25624899a1a38a,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
34.175.239.109,50001,tcp,209.43117141723633,212.5868797302246,209.0752124786377,208.2071304321289,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
104.198.149.61,50001,tcp,154.74987030029297,154.0811061859131,153.30100059509277,154.44207191467285,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
137.184.125.23,50001,tcp,191.788911819458,193.49408149719238,198.0133056640625,194.11087036132812,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
34.173.233.138,50001,tcp,154.85501289367676,154.78086471557617,153.79929542541504,152.99415588378906,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.172.232.121,50001,tcp,153.77092361450195,155.00807762145996,156.07810020446777,157.2730541229248,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
98.255.225.228,50001,tcp,223.15621376037598,228.97934913635254,231.2781810760498,232.40184783935547,True,True,True,ok,ok,ok,ok,f6471fa14387392e47cd2d3bf1cf7c6ab0d994ba6ec1f677ea7d4d9dd63d2507,e32b99c14a1de329a6fc53c970e10d4658d44b21157a510e7cf893e5feb86b8a,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
35.197.22.214,50001,tcp,188.6451244354248,186.23113632202148,185.89091300964355,186.43712997436523,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
129.212.164.62,50001,tcp,192.7359104156494,193.84217262268066,193.9990520477295,192.82913208007812,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
88.119.165.222,50001,tcp,260.56385040283203,264.1410827636719,265.1081085205078,257.8308582305908,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
35.221.221.16,50001,tcp,304.7139644622803,301.2208938598633,311.54394149780273,298.42209815979004,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.88.214.4,50001,tcp,234.37809944152832,235.1059913635254,232.76281356811523,233.475923538208,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.50.93.134,50001,tcp,356.71186447143555,354.7630310058594,350.23021697998047,351.6123294830322,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
134.199.136.239,50001,tcp,193.06516647338867,197.16119766235352,193.50409507751465,194.35501098632812,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
96.237.231.17,50002,ssl,152.38213539123535,165.09509086608887,154.5729637145996,281.3241481781006,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,12a47445feef11310f9d612f38d07ae06178e6dcaeea4d18e34517b2033168cd,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
65.109.168.25,50002,ssl,242.85101890563965,245.1632022857666,247.89023399353027,240.41199684143066,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
137.184.244.174,50001,tcp,199.8288631439209,192.9342746734619,193.61090660095215,194.1239833831787,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.40.149.244,50001,tcp,312.98303604125977,311.0690116882324,311.6919994354248,312.7460479736328,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
72.203.18.192,50001,tcp,213.0599021911621,199.998140335083,207.37504959106445,210.54506301879883,True,True,True,ok,ok,ok,ok,f7b2552df8e6e067391e706a3181a72c1455deb88e1d4cedefded56c83f4fbcd,a117f8666641b29addd6caf96fd9271c2cbb430df26476cf39af3c4622a1ae5d,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
212.227.150.147,50001,tcp,234.4338893890381,235.16416549682617,232.37991333007812,234.4801425933838,True,True,True,ok,ok,ok,ok,efa33d17619219a21b91e4b034cb46823b676aabbc63d391c52c1e0bc8b8dc25,7845963cca561fcb6ed089e25c51488905b9529e40d45bfcaca2009c8e3660ae,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
203.132.94.196,50001,tcp,354.02894020080566,356.2800884246826,358.2878112792969,358.25419425964355,True,True,True,ok,ok,ok,ok,f7b2552df8e6e067391e706a3181a72c1455deb88e1d4cedefded56c83f4fbcd,6b208b1a648eb2465b9bfdb02b003d85b4b7cc1c8624a545b29b4a38636e74fb,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
34.18.66.115,50001,tcp,294.8150634765625,295.8188056945801,297.61719703674316,302.94179916381836,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
91.107.207.117,50002,ssl,235.38994789123535,231.31299018859863,240.74864387512207,230.69190979003906,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
34.87.227.41,50001,tcp,312.7291202545166,314.1047954559326,312.9420280456543,318.6197280883789,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
98.127.140.101,50001,tcp,180.49263954162598,188.13085556030273,182.7850341796875,181.40316009521484,True,True,True,ok,ok,ok,ok,b570b718decc01953cb0cd3bf72fea5638d6135d7ef8db5456bab9b4259c1bd7,975b1762c5846d50d84ed26fa8ee3cb7091bde440ea970d3d6c678f0cd8c1682,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
3.83.58.39,50002,ssl,129.56500053405762,134.7959041595459,148.39506149291992,258.61597061157227,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,be23d2a5507ef3d56035315d1883a9baf6c94279d7a1c814b37eefa31ef1f886,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
34.128.68.204,50001,tcp,358.288049697876,345.90601921081543,356.00900650024414,350.2693176269531,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
168.119.33.233,50001,tcp,242.24114418029785,224.40791130065918,222.40591049194336,222.5511074066162,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
34.32.36.131,50001,tcp,221.72093391418457,221.48895263671875,220.977783203125,222.91827201843262,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
198.244.201.86,50001,tcp,242.1729564666748,231.04119300842285,224.56789016723633,224.3669033050537,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.101.170.221,50001,tcp,345.08609771728516,355.2272319793701,358.7970733642578,353.16991806030273,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.18.69.244,50001,tcp,294.5971488952637,291.60070419311523,295.9420680999756,294.54493522644043,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
24.199.71.49,50001,tcp,193.0091381072998,194.40913200378418,192.14200973510742,192.49510765075684,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.118.1.54,50001,tcp,229.0480136871338,239.38584327697754,228.86013984680176,231.2788963317871,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.64.177.133,50001,tcp,300.25386810302734,304.14700508117676,302.55722999572754,306.00905418395996,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.39.9.100,50001,tcp,206.68697357177734,206.05802536010742,210.554838180542,205.8732509613037,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
84.234.98.29,50001,tcp,253.56101989746094,254.76980209350586,287.72997856140137,251.88398361206055,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.128.81.215,50001,tcp,350.62503814697266,349.90501403808594,349.20406341552734,353.27720642089844,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
116.202.30.237,50002,ssl,230.91506958007812,228.36971282958984,234.32183265686035,241.28007888793945,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
72.203.18.192,50001,tcp,209.7160816192627,206.9687843322754,206.31718635559082,209.11288261413574,True,True,True,ok,ok,ok,ok,f7b2552df8e6e067391e706a3181a72c1455deb88e1d4cedefded56c83f4fbcd,a117f8666641b29addd6caf96fd9271c2cbb430df26476cf39af3c4622a1ae5d,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
34.118.1.54,50001,tcp,231.81700706481934,227.01501846313477,233.60395431518555,227.63800621032715,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.238.228.147,50001,tcp,155.66110610961914,155.46202659606934,154.75082397460938,153.27119827270508,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
209.38.172.84,50001,tcp,196.94995880126953,192.74497032165527,191.12086296081543,191.85709953308105,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
159.69.244.130,50002,ssl,248.0599880218506,235.97288131713867,226.1199951171875,233.0927848815918,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
203.132.94.196,50001,tcp,353.32298278808594,366.50800704956055,353.7280559539795,353.5120487213135,True,True,True,ok,ok,ok,ok,f7b2552df8e6e067391e706a3181a72c1455deb88e1d4cedefded56c83f4fbcd,6b208b1a648eb2465b9bfdb02b003d85b4b7cc1c8624a545b29b4a38636e74fb,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
129.212.164.62,50001,tcp,210.64400672912598,195.58191299438477,193.87006759643555,195.11890411376953,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
134.199.136.239,50001,tcp,195.01185417175293,192.20805168151855,193.68886947631836,191.45798683166504,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.175.239.109,50001,tcp,208.543062210083,209.03801918029785,211.8058204650879,209.06805992126465,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.172.232.121,50001,tcp,153.74398231506348,155.88092803955078,154.9050807952881,155.04717826843262,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
86.206.48.92,50002,ssl,233.70695114135742,321.70915603637695,846.743106842041,1311.277151107788,True,True,False,ok,ok,ok,ok,258f4b0e7cacae2d95a56d2b45d8a1c6e059bd34535a436dfb18c1f7531c3c99,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e
34.116.254.239,50001,tcp,233.09087753295898,231.34613037109375,226.21893882751465,227.858304977417,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
164.90.247.216,50001,tcp,216.80784225463867,208.3740234375,207.061767578125,205.72423934936523,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
82.136.98.249,50001,tcp,235.95023155212402,239.83192443847656,233.78324508666992,236.9239330291748,True,True,True,ok,ok,ok,ok,efa33d17619219a21b91e4b034cb46823b676aabbc63d391c52c1e0bc8b8dc25,732448d2abeafec2f07c2e6900d3542952c639c3ced4785447db634953293059,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
34.39.9.100,50001,tcp,206.27093315124512,231.41908645629883,210.25824546813965,207.63802528381348,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
212.227.150.147,50001,tcp,234.649658203125,233.60896110534668,240.00120162963867,235.35895347595215,True,True,True,ok,ok,ok,ok,efa33d17619219a21b91e4b034cb46823b676aabbc63d391c52c1e0bc8b8dc25,7845963cca561fcb6ed089e25c51488905b9529e40d45bfcaca2009c8e3660ae,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
34.87.227.41,50001,tcp,331.5460681915283,311.7380142211914,312.9568099975586,313.25435638427734,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
168.119.136.176,50001,tcp,224.02310371398926,228.71899604797363,226.47905349731445,232.42712020874023,True,True,True,ok,ok,ok,ok,c0beaf2275170bf3556a051ccb8928c96aa80d8b853d5ba87b7ce96a35e0394f,1a3cc894c8669bc6823cc0a3b9e666a02a85474d8e00376d8c25624899a1a38a,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
